x,y,z,yaw,V,a
22512.13131,52368.1305,257.9,-2.439907528,53.98788007101752,1.1632319787525722
22508.42998,52365.00224,257.9,-2.424171569,54.09219677725085,1.161305784551311
22504.77314,52361.81159,257.9,-2.424459362,54.19628818908612,1.151306060085183
22501.14518,52358.64798,257.9,-2.422531491,54.29844798746476,1.153456929874383
22497.52652,52355.48017,257.9,-2.422413034,54.40051635372731,1.1524605204436384
22493.89567,52352.30093,257.9,-2.422337776,54.50265878935454,1.1453075093670912
22490.24522,52349.10404,257.9,-2.424404571,54.60453113282621,1.1474171645260198
22486.59295,52345.91889,257.9,-2.424145246,54.706267606305126,1.146100412982833
22482.95778,52342.74698,257.9,-2.42358972,54.80724733817942,1.1382464335246585
22479.33918,52339.58599,257.9,-2.425159116,54.90694362846824,1.1403495914400623
22475.68703,52336.40578,257.9,-2.438940394,55.00742900517076,1.1392544990078874
22471.96829,52333.25662,257.9,-2.436348939,55.10826113294336,1.1333915523042346
22468.3061,52330.13904,257.9,-2.422685268,55.20708700930465,1.1355400547480334
22464.6936,52326.9776,257.9,-2.424280085,55.30573921434283,1.0223668205063552
22461.05978,52323.80773,257.9,-2.421572644,55.39480766352324,0.6792007777596643
22457.43875,52320.63171,257.9,-2.415108986,55.45383213026358,0.6798836743161489
22453.83434,52317.42882,257.9,-2.412319623,55.51291829414782,0.26677100781015567
22450.22053,52314.19948,256.927926,-2.420133683,55.53620343748428,-0.9902560082318282
22446.58483,52311.00133,255.9428116,-2.42351608,55.44979660426954,-0.9887134835903852
22442.94163,52307.81838,254.9445066,-2.424993978,55.36346805129383,-1.650940314053263
22439.30767,52304.65295,253.9323126,-2.419869475,55.21956949398155,-3.6287619538263747
22435.68371,52301.46342,252.9067594,-2.422193707,54.901403283075,-3.607706459139745
22432.03636,52298.26833,251.865985,-2.43205533,54.58184055295554,-4.153069739179836
22428.37884,52295.12752,250.8092591,-2.423525968,54.21377439759816,-5.804785288311665
22424.76079,52291.96661,249.7374741,-2.419367527,53.6968999524772,-5.7487235611322065
22421.14841,52288.78406,248.6495793,-2.408354983,53.17898449793197,-5.957499743251443
22417.54136,52285.53495,247.5444173,-2.42427502,52.632322427153,-6.70543241154898
22413.88864,52282.34856,246.4193691,-2.427390766,52.011115025627966,-6.62611133041939
22410.25751,52279.20087,245.2750788,-2.422179859,51.39525481002365,-6.661789669546824
22406.63252,52276.02528,244.1113585,-2.422741873,50.76674992165089,-6.93589825912838
22402.97706,52272.82662,242.9256135,-2.430443332,50.09873029688136,-6.843627524575108
22399.30579,52269.66371,241.7138407,-2.424429527,49.43234212292529,-6.844570032985217
22395.68202,52266.50356,240.4786058,-2.423291301,48.76204547856899,-7.028521607813721
22392.04896,52263.32802,239.2170654,-2.422872997,48.06150356664623,-6.92673378275947
22388.40881,52260.1436,237.9264972,-2.425952214,47.35933444309133,-6.906272117219325
22384.7494,52256.96217,236.6051739,-2.432849083,46.64686017405847,-7.045592907708444
22381.07367,52253.81079,235.2478839,-2.424090958,45.90973843753442,-6.934995283608338
22377.46668,52250.66312,233.8543708,-2.410241593,45.18079605993567,-6.907013117963205
22373.87935,52247.44402,232.429637,-2.418293611,44.43784374400646,-7.055636254905812
22370.23799,52244.22898,230.957757,-2.425425718,43.65976940757646,-6.931464721563153
22366.59448,52241.05801,229.4370091,-2.424512296,42.88607731147192,-6.90158795918443
22362.95117,52237.88135,227.864318,-2.426040538,42.10100830667904,-7.059835189691669
22359.3053,52234.71225,226.2335683,-2.423940073,41.28301290278874,-6.921703832511766
22355.67841,52231.54626,224.5374191,-2.423112695,40.46776926198997,-6.886801185557956
22352.03858,52228.36365,222.7685487,-2.427809252,39.63640721225397,-7.06133521462938
22348.37132,52225.18733,220.9102688,-2.4272376,38.76245020638124,-6.904695520377073
22344.72512,52222.0256,218.9525219,-2.430213054,37.89303292169876,-6.836965221926485
22341.06904,52218.87432,216.8775145,-2.43350518,37.01190810067654,-6.944280110955338
22337.3908,52215.72497,214.658346,-2.431488516,36.09194905651521,-6.769714669868765
22333.72817,52212.57618,212.2644151,-2.427129168,35.17431122122131,-6.593822497198399
22330.09511,52209.42516,209.6487934,-2.418363395,34.26091988076376,-6.412758081953136
22326.49425,52206.24632,208.3329197,-2.414032363,33.34975955917101,-6.239379031059953
22322.88084,52203.02847,208.3329197,-2.383915773,32.431893612478895,-5.862455871992656
22319.36292,52199.70037,208.3329197,-2.383837738,31.54436826796984,-5.079799709349167
22315.85839,52196.38443,208.3329197,-2.384070188,30.75761239480516,-4.951362985008351
22312.34171,52193.05854,208.3329197,-2.384823025,29.968291167373472,-4.489333153900452
22308.81206,52189.72541,208.3329197,-2.290235709,29.23199748571365,-3.320569071876063
22305.60352,52186.06302,208.3329197,-2.134281166,28.673568308106887,-3.1502654207085032
22302.92192,52181.81874,208.3329197,-2.135073394,28.11657938568281,-2.8284387037145464
22300.20376,52177.52413,208.3329197,-2.096758179,27.600558160968788,-1.928125774583028
22297.70894,52173.22645,208.3329197,-2.128120813,27.25119901463007,-2.14873931274213
22295.20995,52169.2167,208.3329197,-1.968873176,26.87607549570753,-2.282881302567337
22293.54744,52165.26332,208.3329197,-2.005308711,26.509284009946583,-1.5526748247993998
22291.88433,52161.67977,208.3329197,-1.807477439,26.27687078048268,-1.3310187213594202
22290.93746,52157.75413,208.3329197,-1.615550628,26.071517945725624,-1.0157188192220428
22290.74619,52153.48309,208.3329197,-1.808044622,25.904420484809734,-0.31288215636822475
22289.6507,52148.95258,208.3329197,-1.762306592,25.848061171468423,-0.31099128235425083
22288.72178,52144.16156,208.3329197,-1.650385234,25.789277630353364,-0.1814354886778883
22288.33221,52139.27698,208.3329197,-1.646399823,25.75478091693701,0.5753182984095548
22287.96126,52134.37996,208.3329197,-1.647582185,25.864252812508468,0.5778621245154436
22287.58425,52129.47967,208.3329197,-1.658497203,25.973827098027847,0.6916951673901603
22287.15423,52124.58897,208.3329197,-1.650143209,26.10424378997832,1.0361803711399633
22286.76809,52119.73263,208.3329197,-1.481589301,26.296908485816697,1.0300308979370143
22287.20087,52114.89401,208.3329197,-1.521165217,26.48650683349123,0.7942654085006551
22287.43784,52110.12335,208.3329197,-1.551202894,26.629358386877858,0.16348063199574434
22287.52991,52105.42529,208.3329197,-1.593402901,26.65819023637157,0.1641060930887083
22287.42414,52100.74802,208.3329197,-1.638919971,26.68697502821122,-0.12251201375846368
22287.10492,52096.06932,208.3329197,-1.682942897,26.66543787457844,-1.154692716416668
22286.58041,52091.4119,208.3329197,-1.723981011,26.461704538899543,-1.1616911018946796
22285.86704,52086.7915,208.3329197,-1.77076798,26.2556594926284,-1.1581729558167542
22284.95061,52082.26992,208.3329197,-1.823939714,26.05135613607245,-1.0644073369381617
22283.78999,52077.78344,208.3329197,-1.860648795,25.86131986457024,-1.0902957817461032
22282.46707,52073.34789,208.3329197,-1.919507786,25.6654380894782,-0.8561041126876789
22280.88502,52068.99641,208.3329197,-1.960090307,25.510525998177133,-0.15500347091672223
22279.09908,52064.64293,208.3329197,-1.985121972,25.481918647775775,-0.15942263550150373
22277.21924,52060.36846,208.3329197,-2.038212009,25.45268762584911,0.011999500780953727
22275.1363,52056.24152,208.3329197,-2.086665895,25.45486692059531,0.6171428372694581
22272.83563,52052.18453,208.3329197,-2.122659343,25.56769197429593,0.6293306191364464
22270.37992,52048.19588,208.3329197,-2.16172667,25.682726491557386,0.8259782568548071
22267.7922,52044.33881,208.3329197,-2.222502052,25.83167223749004,1.4543900393143228
22264.96997,52040.63947,208.3329197,-2.25765432,26.09233119656871,1.4126608279121573
22262.01946,52037.04159,208.3329197,-2.311553468,26.34304311556692,1.4699859182073467
22258.89966,52033.63002,208.3329197,-2.362382232,26.59976235338684,1.8305883029839962
22255.56254,52030.33395,208.3329197,-2.418354436,26.92062354955204,1.8403937741782601
22251.96613,52027.15899,208.3329197,-2.263573368,27.24661422082383,1.8152059029958483
22248.10953,52024.12298,208.3329197,-2.305303208,27.57166810513357,1.5949604598435536
22244.78793,52020.50665,210.360212,-2.309521913,27.854268853150064,1.6049301380055911
22241.41852,52016.84752,212.2628408,-2.305167726,28.139413922925318,1.5256735905901466
22237.21847,52013.85417,214.0476786,-2.282035179,28.417673431028444,1.4729367828153077
22234.03766,52010.09809,215.7299412,-2.191681948,28.671652111147896,1.4974575923961693
22231.40352,52006.35356,217.2542639,-2.055877502,28.90977426612639,1.603138642290862
22228.34304,52002.88145,218.6330027,-1.921291804,29.165304414636378,1.7135139411537135
22226.65547,51998.39915,219.8654713,-2.017215711,29.445349156366618,1.7676664004570874
22224.6614,51994.20744,220.9771503,-1.882795681,29.722702813513607,1.8135759353451413
22223.16002,51989.7971,222.0270841,-1.795939891,30.00562544253372,1.8600996732966442
22220.85648,51985.46451,223.0584828,-1.745618036,30.30828584916929,1.833996473576244
22218.67283,51981.01182,224.080579,-1.720505992,30.6069095560204,1.9063212624684338
22217.71189,51976.27205,225.1013921,-1.722105759,30.90665967615764,1.8794829032578741
22215.63688,51971.61719,226.1133017,-1.718819519,31.215041899182733,1.9500841582388877
22214.96539,51966.83275,227.1038265,-1.709269537,31.515422370038188,1.9582907760411696
22214.37564,51962.07968,228.0686302,-1.697486699,31.811639123155008,1.906149493170416
22213.84075,51957.29296,229.0208014,-1.705344256,32.09894656548204,1.9234662702622347
22213.27629,51952.49074,229.9603878,-1.708927434,32.38739517661614,1.925323891795221
22212.74247,51947.68052,230.8945419,-1.711738729,32.67383569475519,1.8676476277638818
22212.19583,51942.87857,231.8208099,-1.709696308,32.94893148131113,1.8833545432790713
22211.63498,51938.08113,232.7331334,-1.715529331,33.22387263766095,1.8857480007370648
22211.06954,51933.27325,233.6464594,-1.712760702,33.49751608995388,1.8369159707703504
22210.49588,51928.46579,234.5484078,-1.718275968,33.76197095165706,1.851313597300431
22209.88765,51923.65371,235.4437503,-1.715544279,34.026897924904794,1.8498132667466554
22209.25803,51918.87235,236.3326727,-1.710577124,34.28806989477904,1.7897184381728255
22208.6661,51914.12411,237.2198302,-1.707964625,34.536926901942785,1.8021663857469759
22208.16729,51909.33779,238.0994473,-1.727743735,34.78712751055819,1.8048726824449774
22207.66354,51904.50632,238.9628175,-1.715348447,35.03825278521522,1.7650857200471282
22207.17015,51899.69667,239.8097677,-1.714494098,35.28097434657185,1.7775487177289264
22206.63803,51894.8821,240.6490344,-1.711531491,35.52418386330261,1.778672915765807
22206.08281,51890.07676,241.487307,-1.704571832,35.76556474336464,1.7367805441989055
22205.53161,51885.29263,242.3188972,-1.702691677,35.99865999955886,1.748112099597335
22204.96422,51880.48625,243.145146,-1.707831763,36.232918558947866,1.7478178127797699
22204.3991,51875.6909,243.5558664,-1.706167469,36.46509541143999,1.697757412476065
22203.84201,51870.89302,243.9653726,-1.695104831,36.68928872624423,1.7060829015983467
22203.30673,51866.09582,244.3721468,-1.685781409,36.91306454154401,1.7126868387941026
22202.80934,51861.29278,244.7784588,-1.694667789,37.13643121124359,1.6693832659500647
22202.27051,51856.48222,245.1822518,-1.68920028,37.35339743805992,1.6806560209128503
22201.7696,51851.69953,245.5834398,-1.678102551,37.56914085029825,1.6807028371620618
22201.26488,51846.88286,245.9845736,-1.683918681,37.785179261502655,1.6401989039344125
22200.72436,51842.07912,246.3812329,-1.6779787,37.99443896905964,1.6500689097904193
22200.21884,51837.30312,246.7788817,-1.677905469,38.2024461976423,1.651926048919124
22199.73432,51832.49471,247.1745418,-1.683141835,38.41085287742,1.6235350539174649
22199.23458,51827.66339,247.5669856,-1.687652188,38.61560505589456,1.6322492529593349
22198.69429,51822.85692,247.9561564,-1.685051106,38.81951170262919,1.6333387281372107
22198.17626,51818.08041,248.3435184,-1.681221846,39.021139178009264,1.602758636600913
22197.69667,51813.28379,248.7295215,-1.679034549,39.218638618006686,1.610942063572255
22197.20105,51808.47636,249.1106596,-1.679090384,39.41665500995453,1.611143568029829
22196.71135,51803.68064,249.488211,-1.676308753,39.61320782323354,1.5765045528664468
22196.24129,51798.87458,249.8640822,-1.677644667,39.80492546851725,1.5842182620914438
22195.753,51794.06479,250.2351299,-1.67240396,39.99687408007979,1.5849879119686978
22195.26761,51789.27289,250.6029611,-1.666339708,40.18728497405502,1.554627701800885
22194.80752,51784.47082,250.9696474,-1.671007067,40.3734703681111,1.5618577717523834
22194.34245,51779.65328,251.333301,-1.676493259,40.56027235224305,1.562521000169278
22193.86533,51774.84209,251.6935699,-1.674761908,40.74609937862762,1.5330576093123667
22193.3918,51770.0411,252.0510249,-1.668772511,40.92720893696583,1.5398216097443251
22192.92548,51765.22969,252.4075463,-1.676857983,41.10867655347271,1.540641986184187
22192.44041,51760.41053,252.7614897,-1.685741715,41.28979922332834,1.5139682439847735
22191.95423,51755.62361,253.1120365,-1.672531162,41.465848301199976,1.5200946949684615
22191.52065,51750.82744,253.4606925,-1.677925138,41.64201365419616,1.5207785706695611
22191.06606,51746.00979,253.8050604,-1.673180166,41.818363763408726,1.493212039453884
22190.61293,51741.19574,254.1459671,-1.674511681,41.99066432055504,1.4994279409654212
22190.14675,51736.39169,254.4843307,-1.663526613,42.16266375952361,1.5000185810737017
22189.69974,51731.59309,254.8220135,-1.669341971,42.33377517775277,1.4740694388692395
22189.2641,51726.76311,255.1578738,-1.683680205,42.50230317568683,1.4802295255641142
22188.77734,51721.94899,255.4911761,-1.678198674,42.6704868402631,1.4780480584007145
22188.30855,51717.14825,255.8222151,-1.679690345,42.83724309890809,1.4383461596407818
22187.84149,51712.33928,256.1512568,-1.677018134,42.99916762748616,1.4437497733907032
22187.37886,51707.53589,256.4779718,-1.670458809,43.16088952197912,1.4419902252761985
22186.92069,51702.73526,256.8048526,-1.668068036,43.321706096946194,1.4050870064950969
22186.4709,51697.90755,257.1315691,-1.692686424,43.478680741056685,1.4104505568265013
22185.95939,51693.08792,257.4555159,-1.687023092,43.63562458718485,1.4143978361322047
22185.47538,51688.31367,257.7766521,-1.667786308,43.79089329910968,1.4130210992151533
22185.0545,51683.52578,257.9,-1.660453685,43.94570846810321,1.4178177876278089
22184.6499,51678.70362,257.9,-1.66788812,44.101555850380144,1.421121036539124
22184.20854,51673.87217,257.9,-1.67296869,44.257615817537285,1.4147501561588234
22183.73552,51669.06243,257.9,-1.672187784,44.411838220693966,1.419542029334536
22183.28824,51664.25605,257.9,-1.676385393,44.56586193737223,1.4196604363553618
22182.82468,51659.44741,257.9,-1.67920854,44.7194881123209,1.3954345339201462
22182.37009,51654.63777,257.9,-1.678092202,44.86998457516193,1.4001514347931052
22181.90608,51649.82801,257.9,-1.672496248,45.02051567975317,1.4008644510747306
22181.45858,51645.03175,257.9,-1.667521868,45.17015624619368,1.381571002519425
22181.03759,51640.22656,257.9,-1.67193521,45.317450253761045,1.386053495554086
22180.59763,51635.39277,257.9,-1.678788866,45.46566253066188,1.38717369663267
22180.11948,51630.58126,257.9,-1.67341452,45.61294796060536,1.3699747847873105
22179.66855,51625.78351,257.9,-1.676565982,45.75745348252667,1.3742890352531716
22179.21288,51620.97128,257.9,-1.678837831,45.90240193835002,1.375242354875904
22178.75071,51616.16243,257.9,-1.676253448,46.046912140443546,1.3587230755718336
22178.29476,51611.35527,257.9,-1.673580893,46.18917561372783,1.3628775356745442
22177.845,51606.54661,257.9,-1.674689118,46.33146209719727,1.3637706422924545
22177.39498,51601.73735,257.9,-1.675882868,46.47342400230262,1.3477401394935817
22176.94433,51596.93065,257.9,-1.672363005,46.61322045997802,1.351725488226401
22176.50447,51592.11604,257.9,-1.680882761,46.753209413390806,1.3526830871318738
22176.02991,51587.29597,257.9,-1.684059933,46.89313055785915,1.3371032416801645
22175.54462,51582.49766,257.9,-1.671666467,47.03044572159576,1.3408679055142028
22175.10775,51577.70469,257.9,-1.662318827,47.167463221973016,1.3409770431126566
22174.70179,51572.88901,257.9,-1.666337853,47.30465970168167,1.3226548037420414
22174.279,51568.06558,257.9,-1.672486646,47.4398484152004,1.3266323262896567
22173.82249,51563.24365,257.9,-1.689609136,47.57510149812882,1.3271623059321112
22173.30831,51558.43774,257.9,-1.685642843,47.70974249992214,1.3096225332051923
22172.81622,51553.64099,257.9,-1.678606834,47.84192025132717,1.3131261888217245
22172.35213,51548.83813,257.9,-1.6749894,47.97417643758487,1.3138354758256092
22171.89807,51544.03222,257.9,-1.670695657,48.10619702755522,1.2992050752418316
22171.46195,51539.22205,257.9,-1.676885575,48.236461874784055,1.3028170598519617
22171.00775,51534.41312,257.9,-1.672173556,48.36674820130539,1.3035728806193179
22170.57004,51529.60383,257.9,-1.662880545,48.4967285038867,1.2896471757094334
22170.15693,51524.78698,257.9,-1.679308563,48.62512064522054,1.2933815309027765
22169.68965,51519.97438,257.9,-1.687263157,48.75356353669312,1.2943099964259763
22169.19957,51515.16802,257.9,-1.684815535,48.88165614809442,1.2812597546943276
22168.71818,51510.36336,257.9,-1.676212466,49.00806041491282,1.2844822879301026
22168.25783,51505.55639,257.9,-1.670408427,49.13446265365765,1.2852444143441264
22167.81413,51500.74451,257.9,-1.675288259,49.26070214973246,1.2730218288088955
22167.35451,51495.9395,257.9,-1.660508816,49.38528507590146,1.2758496947763953
22166.95485,51491.12574,257.9,-1.673973942,49.50991731435392,1.2766431090477133
22166.50453,51486.3115,257.9,-1.675948154,49.634440698707415,1.262106942378056
22166.04417,51481.50166,257.9,-1.674435404,49.75715277829414,1.2652014640841638
22165.58914,51476.69419,257.9,-1.673766442,49.87979007640771,1.2657313979343037
22165.14119,51471.88579,257.9,-1.677652645,50.00218445094108,1.2521228497366426
22164.68334,51467.07601,257.9,-1.681328905,50.12302633984424,1.2552228213286631
22164.20957,51462.26832,257.9,-1.674572433,50.24386206534174,1.255945418855459
22163.75571,51457.45774,257.9,-1.674840402,50.36450126297744,1.2445497626496098
22163.29987,51452.65001,257.9,-1.675562274,50.48369613079629,1.247488895405577
22162.84832,51447.84365,257.9,-1.672008375,50.60284717000641,1.2477871152660043
22162.41505,51443.03198,257.9,-1.675895591,50.72183557756361,1.233921549009576
22161.96478,51438.2199,257.9,-1.683411843,50.83927553761107,1.2369388676007675
22161.47815,51433.41279,257.9,-1.679144845,50.95669650387882,1.2374194784747385
22161.00538,51428.60648,257.9,-1.673280779,51.07384034851487,1.2246339575067005
22160.55882,51423.79802,257.9,-1.672640906,51.18950139986906,1.2273340014007976
22160.12153,51418.98559,257.9,-1.676196366,51.30523013815973,1.22848483907361
22159.6546,51414.17677,257.9,-1.674439208,51.420786956060006,1.2192228200406403
22159.19837,51409.36898,257.9,-1.672416487,51.53516791288262,1.221857150973728
22158.75648,51404.55883,257.9,-1.674320346,51.64956593153968,1.2224029815191535
22158.30822,51399.74862,257.9,-1.678022429,51.76377733605245,1.2102757230163186
22157.84225,51394.94067,257.9,-1.678149708,51.87659455847605,1.2129165636423942
22157.37597,51390.1327,257.9,-1.663155605,51.98941349707983,1.2127453411480464
22156.97696,51385.31629,257.9,-1.663375063,52.10202772195396,1.1991413053173907
22156.57912,51380.50094,257.9,-1.67595868,52.21311339771524,1.2020917002209783
22156.1221,51375.6932,257.9,-1.675264744,52.32418184325123,1.2029468753812764
22155.66952,51370.88252,257.9,-1.673383517,52.43515134559309,1.1939596233764478
22155.22689,51366.07114,257.9,-1.670331659,52.5450549492334,1.196389891906688
22154.79659,51361.25895,257.9,-1.670075239,52.65494518345791,1.1972295829878912
22154.36774,51356.44734,257.9,-1.670177957,52.76466740790419,1.1882308799086003
22153.93771,51351.63457,257.9,-1.668891079,52.8733681197816,1.1906389272980185
22153.51456,51346.82273,257.9,-1.677595895,52.98203095889095,1.191455690086223
22153.05074,51342.01642,257.9,-1.676055805,53.090505939749605,1.180745985007994
22152.59355,51337.20595,257.9,-1.675201656,53.19786553237479,1.1831122292938516
22152.1405,51332.3962,257.9,-1.674153706,53.30519883341856,1.183017133407414
22151.69235,51327.5865,257.9,-1.676439945,53.412296619035295,1.1684627161680432
22151.18348,51322.78749,257.9,-1.679908675,53.517765566335626,1.1708007250214256
22150.6576,51317.98706,257.9,-1.677024804,53.62330811320594,1.1697336448767777
22150.14496,51313.17939,257.9,-1.67001486,53.72867316130477,1.1483545812361735
22149.66636,51308.37164,257.9,-1.671619123,53.83183909069483,1.1506086035074286
22149.18047,51303.56859,257.9,-1.675633208,53.93492536601061,1.1493542370945502
22148.67509,51298.76565,257.9,-1.679615808,54.03774315047895,1.1265532918350687
22148.15077,51293.96645,257.9,-1.681687497,54.13829637681098,1.1286599518594393
22147.61612,51289.16487,257.9,-1.673063238,54.23892349390217,1.1286190794275284
22147.12239,51284.35381,257.9,-1.667956785,54.33946600474373,1.1164313482861694
22146.65435,51279.55191,257.9,-1.678202195,54.43850071391466,1.1186321430810424
22146.13756,51274.75886,257.9,-1.683013648,54.53747180037944,1.1218545662854218
22145.59615,51269.95437,257.9,-1.672640306,54.63683681875828,1.1324352729838336
22145.1044,51265.14272,257.9,-1.667370123,54.73699358422666,1.1344223204799955
22144.63831,51260.33142,257.9,-1.667697154,54.83708289744856,1.136466165836206
22144.17079,51255.52184,256.8830623,-1.678425534,54.93713713606218,1.138627714132298
22143.65236,51250.72351,255.8521428,-1.678242571,55.037075256971896,1.1406788479547847
22143.13445,51245.92204,254.8073671,-1.676332041,55.13707520646306,1.1288843923118494
22142.62578,51241.12001,253.7492123,-1.674160669,55.23585423565356,1.0291809097282651
22142.1276,51236.31757,252.6708077,-1.672705642,55.325742621082846,1.0308528300774282
22141.63659,51231.51611,251.5738978,-1.675496063,55.41559907078879,0.9239053451335291
22141.13193,51226.71365,250.4564681,-1.67459783,55.496049579050535,0.11122365771784525
22140.63022,51221.89769,249.3150055,-1.669891714,55.505752979553,0.11123660797173492
22140.15223,51217.08997,248.1514735,-1.673753255,55.51543457444669,-0.15739314747612781
22139.65679,51212.2949,246.96281,-1.672472846,55.50176590043163,-2.1598702077080745
22139.1662,51207.48652,245.7502736,-1.671758328,55.3133549375346,-2.1524504316560713
22138.679,51202.67731,244.5101876,-1.673478754,55.1249317168968,-2.4592958512529135
22138.18409,51197.87443,243.2403432,-1.673505967,54.90910310484377,-4.780011756041607
22137.6897,51193.07792,241.9435437,-1.676992624,54.48772263719941,-4.743238317405467
22137.17743,51188.27223,240.6199312,-1.674544601,54.06537314777295,-4.919409518329634
22136.67638,51183.46008,239.267268,-1.670275136,53.62334142494797,-6.461322332662365
22136.19628,51178.64987,237.8741457,-1.667530109,53.03765892365012,-6.38990049576864
22135.73004,51173.84512,236.4452655,-1.676842896,52.45284640958013,-6.407030189228816
22135.22096,51169.06264,234.9815568,-1.687147506,51.8620467220426,-7.001980867109891
22134.66199,51164.28012,233.4838583,-1.684720874,51.20782916132724,-6.912917311914979
22134.11163,51159.4701,231.9426771,-1.671630526,50.55002791597804,-6.8617250219287875
22133.57354,51154.64987,230.3531044,-1.666042449,49.88731545966696,-7.063127374530705
22133.06257,51149.83503,228.7057045,-1.663782999,49.19701874454469,-6.963474513961656
22132.56272,51145.02144,226.9929589,-1.668339062,48.50719080565313,-6.903724189675837
22132.04432,51140.24249,225.2160177,-1.681086676,47.81814893008947,-7.080767935630561
22131.46464,51135.4601,223.3670492,-1.679047612,47.09940203452577,-6.972931231514002
22130.89394,51130.65794,221.4389669,-1.677037319,46.37792729151099,-6.902054411564199
22130.33223,51125.8648,219.4114583,-1.67213647,45.65407234115352,-7.074929348897949
22129.79107,51121.05459,217.2664375,-1.6673906,44.89767421152676,-6.956723495730789
22129.2733,51116.25349,214.9882194,-1.678203984,44.14310784071831,-6.879351137346388
22128.70777,51111.46998,212.5349774,-1.678684386,43.385950772502255,-7.0727402406784305
22128.0881,51106.68003,212.5349774,-1.683379704,42.59131296319588,-6.941649413139447
22127.45034,51101.89371,212.5349774,-1.683151897,41.79692247498759,-6.849512896033093
22126.81359,51097.1053,212.5349774,-1.676905525,40.99766757737819,-7.025372724066287
22126.20275,51092.30776,212.5349774,-1.676991298,40.16037271255431,-6.8806620865630554
22125.59322,51087.51428,212.5349774,-1.672974484,39.32378091293002,-6.764197483050731
22124.99869,51082.71341,212.5349774,-1.6696707,38.48266568145954,-6.839006845283431
22124.41895,51077.9121,212.5349774,-1.671388059,37.61337749098413,-6.683228153521152
22123.83462,51073.12536,212.5349774,-1.675074412,36.74655709997081,-6.521468673021925
22123.13289,51068.35481,212.5349774,-1.677805832,35.880606437896326,-6.342078836204261
22122.61769,51063.54392,212.5349774,-1.875879162,35.014952767366374,-6.1629452773694995
22121.63584,51058.79613,212.5349774,-1.677207788,34.150957587245,-5.977337023865811
22121.1247,51054.00635,212.5349774,-1.88354593,33.29718498138435,-5.265247327485679
22119.60865,51049.31198,212.5349774,-1.87510707,32.50776061197836,-5.14557756176215
22118.1226,51044.59384,212.5349774,-1.873604866,31.715105555091785,-4.896142874335264
22116.64924,51039.90961,212.5349774,-1.889992442,30.94774806760793,-3.88736458418452
22116.11547,51035.13739,212.5349774,-1.916703996,30.33857331643989,-3.7810511764239183
22114.45821,51030.53896,212.5349774,-1.962518457,29.72315329629294,-3.681426728248172
22112.62642,51026.10439,212.5349774,-2.021690317,29.122823071566216,-2.5917921107725475
22110.58972,51021.89771,212.5349774,-1.882766036,28.703864631792047,-2.6561566096149667
22109.1954,51017.57424,212.5349774,-1.960179787,28.280370700106776,-2.5490847504505
22107.46646,51013.36075,212.5349774,-2.013045819,27.86682915963715,-1.8247505010970126
22105.51404,51009.23764,212.5349774,-2.055341943,27.566484895077828,-1.8143323571680194
22103.38967,51005.202,212.5349774,-2.118103983,27.26466752875244,-1.7426984316519034
22101.02455,51001.32098,212.5349774,-2.195358338,26.972603100052567,-1.0344364581414294
22098.3837,50997.65729,212.5349774,-2.265739423,26.79883812942291,-1.0289993635116728
22095.496,50994.19351,212.5349774,-2.330956495,26.62511884028102,-0.9081754405951717
22092.36442,50990.89973,212.5349774,-2.397542045,26.46964086052164,-0.10271640186088596
22088.99216,50987.79541,212.5349774,-2.449597597,26.45184824436834,-0.10153892314318871
22085.44158,50984.85306,212.5349774,-2.492272864,26.434141251035456,-0.02337580548519177
22081.79598,50982.08557,212.5349774,-2.318901799,26.4300934381523,0.5534197379558446
22078.53577,50978.57265,212.5349774,-2.36424057,26.530257119928653,0.5557627871246957
22075.05677,50975.14918,212.5349774,-2.630970739,26.632308084650216,0.6628544319149023
22070.91935,50972.8315,212.5349774,-2.696793115,26.75008055184304,1.2000703304924487
22066.70904,50970.82463,212.5349774,-2.780006173,26.958512769446305,1.1974716699338497
22062.37966,50969.18719,212.5349774,-2.6238407,27.163336562744885,1.172733239030361
22058.17155,50966.79033,212.5349774,-2.91245764,27.37161995514034,1.5915769427998012
22053.53856,50965.70977,212.5349774,-2.72878062,27.64686055063356,1.5551907323569967
22048.97941,50963.71296,212.5349774,-3.007247541,27.925437684406624,1.6308660632966014
22044.16901,50963.06279,212.5349774,-2.848615581,28.207498511058525,1.6509538233399859
22039.3411,50961.60642,212.5349774,-3.140363911,28.501119246697005,1.6865270539011907
22034.44341,50961.6004,212.5349774,-3.211574843,28.78947696932202,1.693231740192193
22029.58327,50961.94108,212.5349774,-3.269189046,29.074611890089862,1.6567392989198735
22024.74046,50962.56238,212.5349774,-3.325500821,29.35150969351723,1.6502684183103629
22019.93391,50963.45644,212.5349774,-3.37579218,29.625114807888707,1.6583295862661762
22015.24041,50964.57621,212.5349774,-3.409673634,29.89399713525225,1.6199796502799038
22010.60088,50965.85066,212.5349774,-3.429890883,30.153602908396817,1.616335391255879
22005.90933,50967.24199,212.5349774,-3.45956677,30.41478054017958,1.625053372436275
22001.30908,50968.75613,212.5349774,-3.48242994,30.67245072057887,1.5813089628148944
21996.71518,50970.38548,212.5349774,-3.515728741,30.922722207412868,1.5694790847149385
21992.14432,50972.18014,212.5349774,-3.559596551,31.17096052937267,1.5692364552211633
