x,y,z,yaw,V,a,dist,time
22953.33679,52693.30123,246.4050187,-2.629396834,1.0,0.0,2766.377571755665,2766.377571755665
22949.12136,52690.93112,246.7909774,-2.629917302,1.0,0.0,2771.2136105786053,2771.2136105786053
22944.91035,52688.56638,247.1763402,-2.642287624,1.0,0.0,2776.043165474012,2776.043165474012
22940.6619,52686.24928,247.5563977,-2.643595587,1.0,0.0,2780.8824091972047,2780.8824091972047
22936.41915,52683.94248,247.9348894,-2.632995385,1.0,0.0,2785.711721136033,2785.711721136033
22932.21444,52681.59828,248.3105608,-2.63277835,1.0,0.0,2790.5257485377115,2790.5257485377115
22927.98991,52679.24182,248.6840936,-2.635981456,1.0,0.0,2795.3630574437534,2795.3630574437534
22923.75326,52676.89636,249.0530019,-2.632163722,1.0,0.0,2800.2056172868643,2800.2056172868643
22919.52758,52674.53585,249.4189814,-2.634214101,1.0,0.0,2805.0459043571204,2805.0459043571204
22915.3137,52672.19327,249.7865937,-2.63059996,1.0,0.0,2809.867155824407,2809.867155824407
22911.10722,52669.83485,250.146735,-2.634345193,1.0,0.0,2814.6896675026505,2814.6896675026505
22906.87927,52667.48517,250.5095296,-2.634187684,1.0,0.0,2819.5266662937297,2819.5266662937297
22902.65058,52665.13419,250.8674965,-2.637577342,1.0,0.0,2824.36494347435,2824.36494347435
22898.40892,52662.79481,251.2227164,-2.63494443,1.0,0.0,2829.208947844702,2829.208947844702
22894.19124,52660.45414,251.577174,-2.640708668,1.0,0.0,2834.0325938341275,2834.0325938341275
22889.95028,52658.13241,251.928353,-2.631517106,1.0,0.0,2838.8674849305753,2838.8674849305753
22885.73353,52655.77333,252.2776323,-2.641526015,1.0,0.0,2843.6992795256374,2843.6992795256374
22881.49722,52653.45864,252.6263705,-2.633903706,1.0,0.0,2848.5267128200735,2848.5267128200735
22877.27419,52651.10926,252.9705686,-2.635881272,1.0,0.0,2853.35926584775,2853.35926584775
22873.0289,52648.75846,253.3129522,-2.647701043,1.0,0.0,2858.211971054549,2858.211971054549
22868.78024,52646.471,253.6528939,-2.637889217,1.0,0.0,2863.0372777854427,2863.0372777854427
22864.56106,52644.14572,253.9896765,-2.640262035,1.0,0.0,2867.854788236992,2867.854788236992
22860.30216,52641.81171,254.3250547,-2.651887089,1.0,0.0,2872.7113129090285,2872.7113129090285
22856.04233,52639.54118,254.6566597,-2.631851823,1.0,0.0,2877.5384712977493,2877.5384712977493
22851.85557,52637.2007,254.9855229,-2.617062127,1.0,0.0,2882.335012335622,2882.335012335622
22847.68869,52634.78977,255.3155517,-2.616006736,1.0,0.0,2887.1491033608622,2887.1491033608622
22843.53095,52632.37827,255.6447085,-2.606430991,1.0,0.0,2891.955571311197,2891.955571311197
22839.38692,52629.92139,255.9726601,-2.616738995,1.0,0.0,2896.7731686351012,2896.7731686351012
22835.20933,52627.50246,256.2994781,-2.610115395,1.0,0.0,2901.6005365051724,2901.6005365051724
22831.06553,52625.06631,256.6228004,-2.601741497,1.0,0.0,2906.4073967343156,2906.4073967343156
22826.94509,52622.59723,256.9459314,-2.598448793,1.0,0.0,2911.2109768408613,2911.2109768408613
22822.83968,52620.11874,257.2661956,-2.591839691,1.0,0.0,2916.0065272731067,2916.0065272731067
22818.75392,52617.61513,257.5867179,-2.586321538,1.0,0.0,2920.798342984266,2920.798342984266
22814.67717,52615.08599,257.9,-2.57094841,1.0,0.0,2925.5958881588417,2925.5958881588417
22810.64976,52612.50089,257.9,-2.561918076,1.0,0.0,2930.3815723646867,2930.3815723646867
22806.61506,52609.85936,257.9,-2.571424193,1.0,0.0,2935.20407014394,2935.20407014394
22802.5584,52607.2582,257.9,-2.564559327,1.0,0.0,2940.0230455227124,2940.0230455227124
22798.54198,52604.64376,257.9,-2.558147577,1.0,0.0,2944.815427616201,2944.815427616201
22794.53044,52601.99573,257.9,-2.549769805,1.0,0.0,2949.6221433403216,2949.6221433403216
22790.54597,52599.31738,257.9,-2.533270085,1.0,0.0,2954.4231390603163,2954.4231390603163
22786.60904,52596.5756,257.9,-2.525551458,1.0,0.0,2959.220719220493,2959.220719220493
22782.68575,52593.79811,257.9,-2.520796617,1.0,0.0,2964.0276574481127,2964.0276574481127
22778.7617,52590.99198,257.9,-2.517166975,1.0,0.0,2968.851818927524,2968.851818927524
22774.86318,52588.18265,257.9,-2.504828528,1.0,0.0,2973.657106977087,2973.657106977087
22771.00419,52585.32884,257.9,-2.494512964,1.0,0.0,2978.4566939735073,2978.4566939735073
22767.17392,52582.43466,257.9,-2.486195844,1.0,0.0,2983.257448720972,2983.257448720972
22763.35706,52579.50043,257.9,-2.47544692,1.0,0.0,2988.0718153410494,2988.0718153410494
22759.56169,52576.51727,257.9,-2.467258996,1.0,0.0,2992.89924499072,2992.89924499072
22755.83045,52573.53477,257.9,-2.462758271,1.0,0.0,2997.676007302953,2997.676007302953
22752.07946,52570.50871,257.9,-2.454450678,1.0,0.0,3002.495443484052,3002.495443484052
22748.34917,52567.44784,257.9,-2.450237755,1.0,0.0,3007.320792035297,3007.320792035297
22744.63206,52564.37151,257.9,-2.442076156,1.0,0.0,3012.1458011566388,3012.1458011566388
22740.96441,52561.28532,257.9,-2.438149444,1.0,0.0,3016.9391533488483,3016.9391533488483
22737.2721,52558.15354,257.9,-2.442587343,1.0,0.0,3021.7807645584085,3021.7807645584085
22733.58122,52555.05102,257.9,-2.43152752,1.0,0.0,3026.602405930886,3026.602405930886
22729.92448,52551.90754,257.9,-2.439216154,1.0,0.0,3031.4245645697097,3031.4245645697097
22726.21976,52548.77202,257.9,-2.44421499,1.0,0.0,3036.2780618602037,3036.2780618602037
22722.50343,52545.65841,257.9,-2.448847849,1.0,0.0,3041.1263271067633,3041.1263271067633
22718.79626,52542.5816,257.9,-2.441889294,1.0,0.0,3045.9439893183553,3045.9439893183553
22715.11024,52539.47878,257.9,-2.442845885,1.0,0.0,3050.7621046545405,3050.7621046545405
22711.40671,52536.36726,257.9,-2.437063975,1.0,0.0,3055.5992206518376,3055.5992206518376
22707.72898,52533.24098,257.9,-2.44866835,1.0,0.0,3060.4261580443545,3060.4261580443545
22703.99248,52530.13869,257.9,-2.45322754,1.0,0.0,3065.282662496541,3065.282662496541
22700.27317,52527.07923,257.9,-2.437055907,1.0,0.0,3070.0986320113616,3070.0986320113616
22696.61451,52523.96909,257.9,-2.437424306,1.0,0.0,3074.9005861776604,3074.9005861776604
22692.91484,52520.82644,257.9,-2.444456528,1.0,0.0,3079.754842776914,3079.754842776914
22689.20993,52517.72394,257.9,-2.441028008,1.0,0.0,3084.5872194549124,3084.5872194549124
22685.55031,52514.63795,257.9,-2.42408891,1.0,0.0,3089.374301324335,3089.374301324335
22681.89569,52511.44871,257.9,-2.452132039,1.0,0.0,3094.2248166703557,3094.2248166703557
22678.12571,52508.34062,257.9,-2.452489719,1.0,0.0,3099.1108142807184,3099.1108142807184
22674.4234,52505.29055,257.9,-2.435687933,1.0,0.0,3103.9076910084477,3103.9076910084477
22670.76988,52502.17617,257.9,-2.43809123,1.0,0.0,3108.708479607709,3108.708479607709
22667.0624,52499.03115,257.9,-2.440788996,1.0,0.0,3113.5702240220917,3113.5702240220917
22663.39432,52495.93652,257.9,-2.437136106,1.0,0.0,3118.3693432874666,3118.3693432874666
22659.71394,52492.80844,257.9,-2.440011322,1.0,0.0,3123.199465587243,3123.199465587243
22656.00734,52489.67637,257.9,-2.438975026,1.0,0.0,3128.052170610723,3128.052170610723
22652.32643,52486.55948,257.9,-2.446410607,1.0,0.0,3132.8754580477494,3132.8754580477494
22648.59236,52483.44495,257.9,-2.447621317,1.0,0.0,3137.7379240770247,3137.7379240770247
22644.90242,52480.37479,257.9,-2.434114761,1.0,0.0,3142.5380844523847,3142.5380844523847
22641.23981,52477.2427,257.9,-2.443859117,1.0,0.0,3147.357285608198,3147.357285608198
22637.53539,52474.13684,257.9,-2.433428049,1.0,0.0,3152.1914446742617,3152.1914446742617
22633.86216,52470.99129,257.9,-2.449097784,1.0,0.0,3157.0274661212165,3157.0274661212165
22630.13204,52467.89702,257.9,-2.440520785,1.0,0.0,3161.87393927675,3161.87393927675
22626.4711,52464.80674,257.9,-2.432539628,1.0,0.0,3166.6647964194744,3166.6647964194744
22622.80357,52461.66042,257.9,-2.436839797,1.0,0.0,3171.4969911427124,3171.4969911427124
22619.11948,52458.5273,257.9,-2.435046346,1.0,0.0,3176.333204543968,3176.333204543968
22615.43967,52455.38642,257.9,-2.442083191,1.0,0.0,3181.1711926392927,3181.1711926392927
22611.73946,52452.2729,257.9,-2.441090988,1.0,0.0,3186.0070545929143,3186.0070545929143
22608.04537,52449.15823,257.9,-2.441035051,1.0,0.0,3190.83897658494,3190.83897658494
22604.35263,52446.04435,257.9,-2.439493344,1.0,0.0,3195.6693572492372,3195.6693572492372
22600.67101,52442.93013,257.9,-2.44062586,1.0,0.0,3200.4914617724507,3200.4914617724507
22596.97466,52439.81063,257.9,-2.441289734,1.0,0.0,3205.3282255223658,3205.3282255223658
22593.27547,52436.69292,257.9,-2.44736473,1.0,0.0,3210.1660062429223,3210.1660062429223
22589.56606,52433.60496,257.9,-2.439563856,1.0,0.0,3214.9925183903974,3214.9925183903974
22585.90014,52430.50446,257.9,-2.434795994,1.0,0.0,3219.7937754858253,3219.7937754858253
22582.21917,52427.361,257.9,-2.439990953,1.0,0.0,3224.634321003895,3224.634321003895
22578.51969,52424.23484,257.9,-2.439412305,1.0,0.0,3229.477773142194,3229.477773142194
22574.84329,52421.12452,257.9,-2.435254753,1.0,0.0,3234.293373568143,3234.293373568143
22571.16585,52417.98699,257.9,-2.436569074,1.0,0.0,3239.1273842688447,3239.1273842688447
22567.48529,52414.85517,257.9,-2.435653518,1.0,0.0,3243.960066590907,3243.960066590907
22563.81076,52411.72266,257.9,-2.440589217,1.0,0.0,3248.7886056682078,3248.7886056682078
22560.11124,52408.60024,257.9,-2.441119588,1.0,0.0,3253.629675269733,3253.629675269733
22556.4183,52405.48674,257.9,-2.441124605,1.0,0.0,3258.4599638836335,3258.4599638836335
22552.72535,52402.37325,257.9,-2.44112811,1.0,0.0,3263.2902536971565,3263.2902536971565
22549.03239,52399.25978,257.9,-2.441130716,1.0,0.0,3268.1205382646,3268.1205382646
22545.3394,52396.1463,257.9,-2.441230219,1.0,0.0,3272.9508522140754,3272.9508522140754
22541.66603,52393.04999,257.9,-2.436797792,1.0,0.0,3277.7550985413372,3277.7550985413372
22537.97655,52389.91201,257.9,-2.442841535,1.0,0.0,3282.598566426108,3282.598566426108
22534.25238,52386.78313,257.9,-2.442632308,1.0,0.0,3287.4626523878546,3287.4626523878546
22530.56712,52383.68562,257.9,-2.441196472,1.0,0.0,3292.276768035381,3292.276768035381
22526.88006,52380.57755,257.9,-2.440833316,1.0,0.0,3297.0990611173565,3297.0990611173565
22523.19386,52377.46792,257.9,-2.440263038,1.0,0.0,3301.9217024244513,3301.9217024244513
22519.50342,52374.35111,257.9,-2.441140605,1.0,0.0,3306.7522150235122,3306.7522150235122
22515.81066,52371.23789,257.9,-2.440272282,1.0,0.0,3311.582185539577,3311.582185539577
22512.13131,52368.1305,257.9,-2.439907528,1.0,0.0,3316.398147440856,3316.398147440856
22508.42998,52365.00224,257.9,-2.424171569,1.0,0.0,3321.2443680710467,3321.2443680710467
22504.77314,52361.81159,257.9,-2.424459362,1.0,0.0,3326.097483174578,3326.097483174578
22501.14518,52358.64798,257.9,-2.422531491,1.0,0.0,3330.9110600144845,3330.9110600144845
22497.52652,52355.48017,257.9,-2.422413034,1.0,0.0,3335.720396807816,3335.720396807816
22493.89567,52352.30093,257.9,-2.422337776,1.0,0.0,3340.546434385386,3340.546434385386
22490.24522,52349.10404,257.9,-2.424404571,1.0,0.0,3345.398845216571,3345.398845216571
22486.59295,52345.91889,257.9,-2.424145246,1.0,0.0,3350.244901001991,3350.244901001991
22482.95778,52342.74698,257.9,-2.42358972,1.0,0.0,3355.069367187691,3355.069367187691
22479.33918,52339.58599,257.9,-2.425159116,1.0,0.0,3359.8741693418006,3359.8741693418006
22475.68703,52336.40578,257.9,-2.438940394,1.0,0.0,3364.7168891629935,3364.7168891629935
22471.96829,52333.25662,257.9,-2.436348939,1.0,0.0,3369.5899001308867,3369.5899001308867
22468.3061,52330.13904,257.9,-2.422685268,1.0,0.0,3374.399363786273,3374.399363786273
22464.6936,52326.9776,257.9,-2.424280085,1.0,0.0,3379.199869918302,3379.199869918302
22461.05978,52323.80773,257.9,-2.421572644,1.0,0.0,3384.0219777156535,3384.0219777156535
22457.43875,52320.63171,257.9,-2.415108986,1.0,0.0,3388.838507721922,3388.838507721922
22453.83434,52317.42882,257.9,-2.412319623,1.0,0.0,3393.660361701482,3393.660361701482
22450.22053,52314.19948,256.927926,-2.420133683,1.0,0.0,3398.5068304728356,3398.5068304728356
22446.58483,52311.00133,255.9428116,-2.42351608,1.0,0.0,3403.3489868016336,3403.3489868016336
22442.94163,52307.81838,254.9445066,-2.424993978,1.0,0.0,3408.186762834327,3408.186762834327
22439.30767,52304.65295,253.9323126,-2.419869475,1.0,0.0,3413.00605867153,3413.00605867153
22435.68371,52301.46342,252.9067594,-2.422193707,1.0,0.0,3417.833706929481,3417.833706929481
22432.03636,52298.26833,251.865985,-2.43205533,1.0,0.0,3422.6825998062754,3422.6825998062754
22428.37884,52295.12752,250.8092591,-2.423525968,1.0,0.0,3427.5036100745137,3427.5036100745137
22424.76079,52291.96661,249.7374741,-2.419367527,1.0,0.0,3432.3079453907253,3432.3079453907253
22421.14841,52288.78406,248.6495793,-2.408354983,1.0,0.0,3437.1222899740433,3437.1222899740433
22417.54136,52285.53495,247.5444173,-2.42427502,1.0,0.0,3441.976929558461,3441.976929558461
22413.88864,52282.34856,246.4193691,-2.427390766,1.0,0.0,3446.824139542617,3446.824139542617
22410.25751,52279.20087,245.2750788,-2.422179859,1.0,0.0,3451.629663178289,3451.629663178289
22406.63252,52276.02528,244.1113585,-2.422741873,1.0,0.0,3456.4488876333435,3456.4488876333435
22402.97706,52272.82662,242.9256135,-2.430443332,1.0,0.0,3461.3062339878047,3461.3062339878047
22399.30579,52269.66371,241.7138407,-2.424429527,1.0,0.0,3466.1520799491423,3466.1520799491423
22395.68202,52266.50356,240.4786058,-2.423291301,1.0,0.0,3470.960224813371,3470.960224813371
22392.04896,52263.32802,239.2170654,-2.422872997,1.0,0.0,3475.7854894957673,3475.7854894957673
22388.40881,52260.1436,237.9264972,-2.425952214,1.0,0.0,3480.6219368240113,3480.6219368240113
22384.7494,52256.96217,236.6051739,-2.432849083,1.0,0.0,3485.4709344929142,3485.4709344929142
22381.07367,52253.81079,235.2478839,-2.424090958,1.0,0.0,3490.312647716275,3490.312647716275
22377.46668,52250.66312,233.8543708,-2.410241593,1.0,0.0,3495.099943747339,3495.099943747339
22373.87935,52247.44402,232.429637,-2.418293611,1.0,0.0,3499.9198546737857,3499.9198546737857
22370.23799,52244.22898,230.957757,-2.425425718,1.0,0.0,3504.7774245241535,3504.7774245241535
22366.59448,52241.05801,229.4370091,-2.424512296,1.0,0.0,3509.6075607397283,3509.6075607397283
22362.95117,52237.88135,227.864318,-2.426040538,1.0,0.0,3514.4412835815638,3514.4412835815638
22359.3053,52234.71225,226.2335683,-2.423940073,1.0,0.0,3519.271973270101,3519.271973270101
22355.67841,52231.54626,224.5374191,-2.423112695,1.0,0.0,3524.08630850481,3524.08630850481
22352.03858,52228.36365,222.7685487,-2.427809252,1.0,0.0,3528.9213233797636,3528.9213233797636
22348.37132,52225.18733,220.9102688,-2.4272376,1.0,0.0,3533.7729009221725,3533.7729009221725
22344.72512,52222.0256,218.9525219,-2.430213054,1.0,0.0,3538.599008156051,3538.599008156051
22341.06904,52218.87432,216.8775145,-2.43350518,1.0,0.0,3543.425755156339,3543.425755156339
22337.3908,52215.72497,214.658346,-2.431488516,1.0,0.0,3548.268053672548,3548.268053672548
22333.72817,52212.57618,212.2644151,-2.427129168,1.0,0.0,3553.098140315773,3553.098140315773
22330.09511,52209.42516,209.6487934,-2.418363395,1.0,0.0,3557.9073036529853,3557.9073036529853
22326.49425,52206.24632,208.3329197,-2.414032363,1.0,0.0,3562.710554269515,3562.710554269515
22322.88084,52203.02847,208.3329197,-2.383915773,1.0,0.0,3567.5490757844605,3567.5490757844605
22319.36292,52199.70037,208.3329197,-2.383837738,1.0,0.0,3572.3918033977384,3572.3918033977384
22315.85839,52196.38443,208.3329197,-2.384070188,1.0,0.0,3577.216447281435,3577.216447281435
22312.34171,52193.05854,208.3329197,-2.384823025,1.0,0.0,3582.0567553826313,3582.0567553826313
22308.81206,52189.72541,208.3329197,-2.290235709,1.0,0.0,3586.911462862943,3586.911462862943
22305.60352,52186.06302,208.3329197,-2.134281166,1.0,0.0,3591.7805315052688,3591.7805315052688
22302.92192,52181.81874,208.3329197,-2.135073394,1.0,0.0,3596.800978823824,3596.800978823824
22300.20376,52177.52413,208.3329197,-2.096758179,1.0,0.0,3601.883504656296,3601.883504656296
22297.70894,52173.22645,208.3329197,-2.128120813,1.0,0.0,3606.8528285755797,3606.8528285755797
22295.20995,52169.2167,208.3329197,-1.968873176,1.0,0.0,3611.5775556663903,3611.5775556663903
22293.54744,52165.26332,208.3329197,-2.005308711,1.0,0.0,3615.866279593679,3615.866279593679
22291.88433,52161.67977,208.3329197,-1.807477439,1.0,0.0,3619.816946053222,3619.816946053222
22290.93746,52157.75413,208.3329197,-1.615550628,1.0,0.0,3623.855164993115,3623.855164993115
22290.74619,52153.48309,208.3329197,-1.808044622,1.0,0.0,3628.1304856705024,3628.1304856705024
22289.6507,52148.95258,208.3329197,-1.762306592,1.0,0.0,3632.7915605680173,3632.7915605680173
22288.72178,52144.16156,208.3329197,-1.650385234,1.0,0.0,3637.671802878269,3637.671802878269
22288.33221,52139.27698,208.3329197,-1.646399823,1.0,0.0,3642.5718933428707,3642.5718933428707
22287.96126,52134.37996,208.3329197,-1.647582185,1.0,0.0,3647.482943004902,3647.482943004902
22287.58425,52129.47967,208.3329197,-1.658497203,1.0,0.0,3652.397714477125,3652.397714477125
22287.15423,52124.58897,208.3329197,-1.650143209,1.0,0.0,3657.307283062086,3657.307283062086
22286.76809,52119.73263,208.3329197,-1.481589301,1.0,0.0,3662.1789503634504,3662.1789503634504
22287.20087,52114.89401,208.3329197,-1.521165217,1.0,0.0,3667.036886348285,3667.036886348285
22287.43784,52110.12335,208.3329197,-1.551202894,1.0,0.0,3671.813428153453,3671.813428153453
22287.52991,52105.42529,208.3329197,-1.593402901,1.0,0.0,3676.512390235501,3676.512390235501
22287.42414,52100.74802,208.3329197,-1.638919971,1.0,0.0,3681.19085600387,3681.19085600387
22287.10492,52096.06932,208.3329197,-1.682942897,1.0,0.0,3685.880433287418,3685.880433287418
22286.58041,52091.4119,208.3329197,-1.723981011,1.0,0.0,3690.567294902244,3690.567294902244
22285.86704,52086.7915,208.3329197,-1.77076798,1.0,0.0,3695.2424412012274,3695.2424412012274
22284.95061,52082.26992,208.3329197,-1.823939714,1.0,0.0,3699.855957175114,3699.855957175114
22283.78999,52077.78344,208.3329197,-1.860648795,1.0,0.0,3704.4901282525334,3704.4901282525334
22282.46707,52073.34789,208.3329197,-1.919507786,1.0,0.0,3709.118758841479,3709.118758841479
22280.88502,52068.99641,208.3329197,-1.960090307,1.0,0.0,3713.7489057498256,3713.7489057498256
22279.09908,52064.64293,208.3329197,-1.985121972,1.0,0.0,3718.454473706405,3718.454473706405
22277.21924,52060.36846,208.3329197,-2.038212009,1.0,0.0,3723.1240445867475,3723.1240445867475
22275.1363,52056.24152,208.3329197,-2.086665895,1.0,0.0,3727.746843826078,3727.746843826078
22272.83563,52052.18453,208.3329197,-2.122659343,1.0,0.0,3732.4107746048335,3732.4107746048335
22270.37992,52048.19588,208.3329197,-2.16172667,1.0,0.0,3737.0947729424297,3737.0947729424297
22267.7922,52044.33881,208.3329197,-2.222502052,1.0,0.0,3741.7394778612897,3741.7394778612897
22264.96997,52040.63947,208.3329197,-2.25765432,1.0,0.0,3746.392444507259,3746.392444507259
22262.01946,52037.04159,208.3329197,-2.311553468,1.0,0.0,3751.0454273950954,3751.0454273950954
22258.89966,52033.63002,208.3329197,-2.362382232,1.0,0.0,3755.6684093229132,3755.6684093229132
22255.56254,52030.33395,208.3329197,-2.418354436,1.0,0.0,3760.3588727690217,3760.3588727690217
22251.96613,52027.15899,208.3329197,-2.263573368,1.0,0.0,3765.156219524226,3765.156219524226
22248.10953,52024.12298,208.3329197,-2.305303208,1.0,0.0,3770.064449376231,3770.064449376231
22244.78793,52020.50665,210.360212,-2.309521913,1.0,0.0,3774.974731367003,3774.974731367003
22241.41852,52016.84752,212.2628408,-2.305167726,1.0,0.0,3779.948880148955,3779.948880148955
22237.21847,52013.85417,214.0476786,-2.282035179,1.0,0.0,3785.1064536312256,3785.1064536312256
22234.03766,52010.09809,215.7299412,-2.191681948,1.0,0.0,3790.028413527698,3790.028413527698
22231.40352,52006.35356,217.2542639,-2.055877502,1.0,0.0,3794.6066444590165,3794.6066444590165
22228.34304,52002.88145,218.6330027,-1.921291804,1.0,0.0,3799.235044364223,3799.235044364223
22226.65547,51998.39915,219.8654713,-2.017215711,1.0,0.0,3804.024502140937,3804.024502140937
22224.6614,51994.20744,220.9771503,-1.882795681,1.0,0.0,3808.6663496060087,3808.6663496060087
22223.16002,51989.7971,222.0270841,-1.795939891,1.0,0.0,3813.325237973416,3813.325237973416
22220.85648,51985.46451,223.0584828,-1.745618036,1.0,0.0,3818.2321344100396,3818.2321344100396
22218.67283,51981.01182,224.080579,-1.720505992,1.0,0.0,3823.1914464146003,3823.1914464146003
22217.71189,51976.27205,225.1013921,-1.722105759,1.0,0.0,3828.0276458869653,3828.0276458869653
22215.63688,51971.61719,226.1133017,-1.718819519,1.0,0.0,3833.1240552229315,3833.1240552229315
22214.96539,51966.83275,227.1038265,-1.709269537,1.0,0.0,3837.955386813048,3837.955386813048
22214.37564,51962.07968,228.0686302,-1.697486699,1.0,0.0,3842.744904480558,3842.744904480558
22213.84075,51957.29296,229.0208014,-1.705344256,1.0,0.0,3847.5614172928044,3847.5614172928044
22213.27629,51952.49074,229.9603878,-1.708927434,1.0,0.0,3852.396697224719,3852.396697224719
22212.74247,51947.68052,230.8945419,-1.711738729,1.0,0.0,3857.2364472431386,3857.2364472431386
22212.19583,51942.87857,231.8208099,-1.709696308,1.0,0.0,3862.0694110431386,3862.0694110431386
22211.63498,51938.08113,232.7331334,-1.715529331,1.0,0.0,3866.8995231822223,3866.8995231822223
22211.06954,51933.27325,233.6464594,-1.712760702,1.0,0.0,3871.740538828551,3871.740538828551
22210.49588,51928.46579,234.5484078,-1.718275968,1.0,0.0,3876.5821044273184,3876.5821044273184
22209.88765,51923.65371,235.4437503,-1.715544279,1.0,0.0,3881.4324711824547,3881.4324711824547
22209.25803,51918.87235,236.3326727,-1.710577124,1.0,0.0,3886.2551078880347,3886.2551078880347
22208.6661,51914.12411,237.2198302,-1.707964625,1.0,0.0,3891.040101537196,3891.040101537196
22208.16729,51909.33779,238.0994473,-1.727743735,1.0,0.0,3895.852343276603,3895.852343276603
22207.66354,51904.50632,238.9628175,-1.715348447,1.0,0.0,3900.7100038682224,3900.7100038682224
22207.17015,51899.69667,239.8097677,-1.714494098,1.0,0.0,3905.544894437266,3905.544894437266
22206.63803,51894.8821,240.6490344,-1.711531491,1.0,0.0,3910.3887808912673,3910.3887808912673
22206.08281,51890.07676,241.487307,-1.704571832,1.0,0.0,3915.2260902429616,3915.2260902429616
22205.53161,51885.29263,242.3188972,-1.702691677,1.0,0.0,3920.0418686117096,3920.0418686117096
22204.96422,51880.48625,243.145146,-1.707831763,1.0,0.0,3924.8816227497327,3924.8816227497327
22204.3991,51875.6909,243.5558664,-1.706167469,1.0,0.0,3929.710156920359,3929.710156920359
22203.84201,51870.89302,243.9653726,-1.695104831,1.0,0.0,3934.5402709730997,3934.5402709730997
22203.30673,51866.09582,244.3721468,-1.685781409,1.0,0.0,3939.367242333944,3939.367242333944
22202.80934,51861.29278,244.7784588,-1.694667789,1.0,0.0,3944.1959678442304,3944.1959678442304
22202.27051,51856.48222,245.1822518,-1.68920028,1.0,0.0,3949.036610909212,3949.036610909212
22201.7696,51851.69953,245.5834398,-1.678102551,1.0,0.0,3953.845460508045,3953.845460508045
22201.26488,51846.88286,245.9845736,-1.683918681,1.0,0.0,3958.688502131581,3958.688502131581
22200.72436,51842.07912,246.3812329,-1.6779787,1.0,0.0,3963.522556316006,3963.522556316006
22200.21884,51837.30312,246.7788817,-1.677905469,1.0,0.0,3968.3252354090178,3968.3252354090178
22199.73432,51832.49471,247.1745418,-1.683141835,1.0,0.0,3973.1579951132117,3973.1579951132117
22199.23458,51827.66339,247.5669856,-1.687652188,1.0,0.0,3978.015092292595,3978.015092292595
22198.69429,51822.85692,247.9561564,-1.685051106,1.0,0.0,3982.8518336692896,3982.8518336692896
22198.17626,51818.08041,248.3435184,-1.681221846,1.0,0.0,3987.6563526734108,3987.6563526734108
22197.69667,51813.28379,248.7295215,-1.679034549,1.0,0.0,3992.476888949854,3992.476888949854
22197.20105,51808.47636,249.1106596,-1.679090384,1.0,0.0,3997.3097992934577,3997.3097992934577
22196.71135,51803.68064,249.488211,-1.676308753,1.0,0.0,4002.1304565524233,4002.1304565524233
22196.24129,51798.87458,249.8640822,-1.677644667,1.0,0.0,4006.9594491106236,4006.9594491106236
22195.753,51794.06479,250.2351299,-1.67240396,1.0,0.0,4011.793961181998,4011.793961181998
22195.26761,51789.27289,250.6029611,-1.666339708,1.0,0.0,4016.6103819549444,4016.6103819549444
22194.80752,51784.47082,250.9696474,-1.671007067,1.0,0.0,4021.4344423912344,4021.4344423912344
22194.34245,51779.65328,251.333301,-1.676493259,1.0,0.0,4026.274378522686,4026.274378522686
22193.86533,51774.84209,251.6935699,-1.674761908,1.0,0.0,4031.1091683537443,4031.1091683537443
22193.3918,51770.0411,252.0510249,-1.668772511,1.0,0.0,4035.9334543777027,4035.9334543777027
22192.92548,51765.22969,252.4075463,-1.676857983,1.0,0.0,4040.767409335139,4040.767409335139
22192.44041,51760.41053,252.7614897,-1.685741715,1.0,0.0,4045.6109200464407,4045.6109200464407
22191.95423,51755.62361,253.1120365,-1.672531162,1.0,0.0,4050.422465960052,4050.422465960052
22191.52065,51750.82744,253.4606925,-1.677925138,1.0,0.0,4055.238194179679,4055.238194179679
22191.06606,51746.00979,253.8050604,-1.673180166,1.0,0.0,4060.0772440441297,4060.0772440441297
22190.61293,51741.19574,254.1459671,-1.674511681,1.0,0.0,4064.912572802274,4064.912572802274
22190.14675,51736.39169,254.4843307,-1.663526613,1.0,0.0,4069.739188614099,4069.739188614099
22189.69974,51731.59309,254.8220135,-1.669341971,1.0,0.0,4074.558564081942,4074.558564081942
22189.2641,51726.76311,255.1578738,-1.683680205,1.0,0.0,4079.4081505601916,4079.4081505601916
22188.77734,51721.94899,255.4911761,-1.678198674,1.0,0.0,4084.2468163548115,4084.2468163548115
22188.30855,51717.14825,255.8222151,-1.679690345,1.0,0.0,4089.070390611697,4089.070390611697
22187.84149,51712.33928,256.1512568,-1.677018134,1.0,0.0,4093.901988432758,4093.901988432758
22187.37886,51707.53589,256.4779718,-1.670458809,1.0,0.0,4098.727605699907,4098.727605699907
22186.92069,51702.73526,256.8048526,-1.668068036,1.0,0.0,4103.550049908582,4103.550049908582
22186.4709,51697.90755,257.1315691,-1.692686424,1.0,0.0,4108.398667741344,4108.398667741344
22185.95939,51693.08792,257.4555159,-1.687023092,1.0,0.0,4113.245365154744,4113.245365154744
22185.47538,51688.31367,257.7766521,-1.667786308,1.0,0.0,4118.044086728512,4118.044086728512
22185.0545,51683.52578,257.9,-1.660453685,1.0,0.0,4122.850439881007,4122.850439881007
